ESC1232905001S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15735	11371	0.563	3.058	1.707	0.598	0.688	0.988	0.039	0.023	0.157	0.159
ESC1234707001S1K	0	ESO1212705120S1K.MAG.40.renamed	18923	18919	13439	0.556	64.612	35.566	0.893	0.556	1.001	0.496	0.443	0.153	0.153
ESO1212204120S1K	0	ESO1212705120S1K.MAG.40.renamed	18923	18917	15907	0.625	81.437	50.452	0.928	0.625	1.002	0.540	0.501	0.227	0.227
ESO1212206220S1K	0	ESO1212705120S1K.MAG.40.renamed	18923	18918	12815	0.575	57.587	32.816	0.917	0.575	1.001	0.589	0.540	0.175	0.175
ESO1212703120S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15735	12828	0.634	7.092	4.457	0.681	0.641	0.999	0.132	0.090	0.177	0.177
ESO1212705120S1K	0	ESO1212705120S1K.MAG.40.renamed	18923	18916	29912	1.000	240.648	238.505	0.971	1.000	0.999	2.255	2.215	0.971	0.971
ESO1212705120S1K	1	EST1361007101S1K.MAG.8.renamed	15737	15547	10996	0.536	2.807	1.493	0.173	0.692	0.982	0.025	0.011	0.044	0.044
ESO1213402120S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15735	16696	0.736	26.159	19.083	0.717	0.736	0.997	0.132	0.192	0.284	0.285
ESO1213402120S1K	1	Cand_Campylobacter_19S00001	17187	5752	5121	0.358	26.202	9.051	0.451	0.359	0.988	0.136	0.034	0.021	0.021
ESO1213404120S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15737	6057	0.225	1.986	0.443	0.225	0.629	0.967	0.021	0.005	0.019	0.020
ESO1213405120S1K	0	ESO1212705120S1K.MAG.40.renamed	18923	18914	10496	0.468	3.588	1.663	0.652	0.577	1.003	0.054	0.035	0.101	0.102
ESO1228703120S1K	0	Camp_coli_WA333	16789	16784	6277	0.261	2.278	0.542	0.258	0.624	0.931	0.035	0.009	0.024	0.026
ESO1228704120S1K	0	ESO1212705120S1K.MAG.40.renamed	18923	18918	13125	0.632	11.286	7.063	0.906	0.633	0.999	0.400	0.363	0.229	0.229
ESO1232702120S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15737	14744	0.719	5.895	4.204	0.730	0.730	0.995	0.069	0.107	0.279	0.280
ESO1232702120S1K	1	Cand_Campylobacter_19S00001	17187	5754	3425	0.322	5.923	1.835	0.445	0.383	1.010	0.077	0.018	0.021	0.021
ESO1232707120S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15736	16038	0.755	21.129	15.836	0.778	0.755	0.991	0.478	0.632	0.332	0.335
ESO1232707120S1K	1	Cand_Campylobacter_19S00001	17187	5757	4154	0.401	18.259	7.048	0.590	0.401	0.985	0.334	0.106	0.038	0.038
ESO1232710120S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15736	18837	0.821	34.573	28.182	0.795	0.821	0.970	0.351	0.500	0.427	0.440
ESO1232710120S1K	1	Cand_Campylobacter_19S00001	17187	5754	5912	0.451	28.403	12.338	0.639	0.451	0.998	0.279	0.082	0.058	0.059
ESO1232711120S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15735	15298	0.713	8.246	5.829	0.656	0.715	1.000	0.075	0.049	0.239	0.239
ESO1233801120S1K	0	ESO1212705120S1K.MAG.40.renamed	18923	18919	15238	0.695	86.448	59.567	0.963	0.695	1.001	1.157	1.115	0.324	0.324
ESO1236807120S1K	0	ESO1212705120S1K.MAG.40.renamed	18923	18921	12050	0.579	59.043	33.875	0.920	0.579	1.000	0.738	0.680	0.179	0.179
ESO1236812120S1K	0	EST1361007101S1K.MAG.8.renamed	15737	15735	14124	0.686	8.954	6.091	0.720	0.687	0.996	0.129	0.093	0.232	0.233
