ESC1212206001S1K	0	Esch_coli_Res13-Lact-PEA14-20.fa.gz	47901	47854	61733	0.906	129.814	114.045	0.841	0.906	0.991	2.373	2.483	0.620	0.626
ESC1212206001S1K	1	Esch_coli_LD22-1.fa.gz	46889	9012	18375	0.595	50.941	30.025	0.257	0.595	0.679	0.579	0.121	0.037	0.054
ESC1232905001S1K	0	Esch_coli_RM10042.fa.gz	49329	49303	62029	0.818	4.838	3.870	0.762	0.835	0.742	0.142	0.167	0.322	0.435
ESC1232905001S1K	1	Esch_coli_Z0117EC0005.fa.gz	47656	26176	21720	0.463	2.569	1.174	0.513	0.671	0.927	0.077	0.027	0.099	0.107
ESC1234702001S1K	0	Esch_coli_2018-06-4CC.fa.gz	46573	46560	7676	0.127	2.036	0.254	0.694	0.567	1.011	0.026	0.018	0.028	0.028
ESC1234707001S1K	0	Esch_coli_90-9272.fa.gz	47367	47352	7804	0.120	1.855	0.216	0.515	0.620	0.977	0.013	0.007	0.023	0.024
ESC1247104001S1K	0	Esch_coli_ST540.fa.gz	46341	46331	10805	0.181	2.102	0.369	0.768	0.588	1.131	0.151	0.116	0.043	0.048
ESC1358302001S1K	0	Esch_coli_RM9322.fa.gz	49554	49489	67601	0.879	6.364	5.383	0.765	0.883	0.808	0.340	0.325	0.424	0.524
ESC1358302001S1K	1	Esch_coli_WP7-S17-ESBL-04.fa.gz	45767	13071	24090	0.544	3.390	1.768	0.283	0.656	0.981	0.085	0.028	0.065	0.066
ESO1212204120S1K	0	Esch_coli_Quinolone_resistant.fa.gz	44803	44781	33669	0.610	2.711	1.630	0.781	0.759	1.034	0.049	0.039	0.265	0.274
ESO1212206220S1K	0	Esch_coli_NCTC9087.fa.gz	45206	45158	64587	0.952	8.303	7.821	0.825	0.952	0.929	0.279	0.308	0.661	0.712
ESO1212206220S1K	1	Esch_coli_LH09-a.fa.gz	45993	12538	21603	0.384	2.772	1.047	0.176	0.592	0.790	0.094	0.012	0.019	0.024
ESO1212703120S1K	0	Esch_coli_NCTC9087.fa.gz	45206	45189	47969	0.720	3.626	2.576	0.740	0.779	0.921	0.116	0.149	0.298	0.324
ESO1212703120S1K	1	Esch_coli_FDAARGOS_348.fa.gz	50818	17383	15424	0.279	2.985	0.791	0.349	0.511	1.035	0.085	0.018	0.025	0.025
ESO1212705120S1K	0	Esch_coli_30COLEC.fa.gz	45626	45606	50287	0.897	73.377	64.534	0.820	0.897	1.003	1.780	1.461	0.591	0.592
ESO1213402120S1K	0	Esch_coli_MSB1_1D-sc-2280324.fa.gz	43854	43816	49920	0.745	3.406	2.468	0.736	0.814	1.036	0.048	0.070	0.350	0.363
ESO1213402120S1K	1	Esch_coli_63-2.fa.gz	43909	8036	17294	0.465	2.554	1.167	0.240	0.676	0.817	0.030	0.006	0.042	0.051
ESO1213402120S1K	2	Esch_coli_EC21Z-014.fa.gz	47495	12293	13554	0.253	2.224	0.532	0.228	0.613	0.898	0.017	0.004	0.019	0.022
ESO1213404120S1K	0	Esch_coli_LD91-1.fa.gz	46577	46555	27056	0.431	2.362	1.003	0.721	0.681	0.985	0.045	0.032	0.142	0.144
ESO1213404320S1K	0	Esch_coli_NCTC9087.fa.gz	45206	45174	53329	0.822	4.399	3.572	0.756	0.846	0.918	0.207	0.329	0.408	0.445
ESO1213404320S1K	1	Esch_coli_NCTC11023.fa.gz	45959	8037	16198	0.486	3.518	1.682	0.261	0.597	0.910	0.229	0.028	0.041	0.045
ESO1213405120S1K	0	Esch_coli_VCSW8.fa.gz	46034	45955	118483	0.981	32.365	31.534	0.764	0.981	0.728	0.668	1.615	0.524	0.720
ESO1213405120S1K	1	Esch_coli_Res13-Lact-EB12-05.fa.gz	46223	12728	73421	0.855	12.635	10.481	0.305	0.855	0.627	0.596	0.152	0.120	0.191
ESO1213405120S1K	2	Esch_coli_S42.fa.gz	47472	5483	62533	0.703	11.160	7.812	0.137	0.703	1.157	0.251	0.048	0.041	0.048
ESO1213405120S1K	3	Esch_coli_NCTC9008.fa.gz	46540	5885	58678	0.667	6.897	4.468	0.100	0.675	0.675	0.598	0.030	0.021	0.030
ESO1228703120S1K	0	Esch_coli_EC21Z-048.fa.gz	46411	46389	18591	0.242	2.121	0.497	0.585	0.619	0.969	0.037	0.021	0.053	0.054
ESO1232702120S1K	0	Esch_coli_362.fa.gz	47856	47838	9233	0.128	1.751	0.222	0.579	0.646	1.046	0.030	0.017	0.030	0.031
ESO1232711120S1K	0	Esch_coli_Quinolone_resistant.fa.gz	44803	44759	65788	0.972	22.040	21.180	0.813	0.972	0.873	0.285	0.507	0.651	0.746
ESO1232711120S1K	1	Esch_coli_SCU-104.fa.gz	49924	8137	22299	0.564	17.289	8.262	0.360	0.564	0.935	0.338	0.042	0.060	0.065
ESO1233801120S1K	0	Esch_coli_81.fa.gz	46235	46220	13470	0.254	2.418	0.594	0.814	0.567	1.076	0.034	0.028	0.062	0.066
ESO1233804120S1K	0	Esch_coli_RIVM_C019217.fa.gz	51128	51109	31735	0.488	3.030	1.447	0.783	0.638	0.931	0.024	0.062	0.145	0.155
ESO1233804120S1K	1	Esch_coli_2017_01_04CC.fa.gz	44976	18554	6796	0.213	2.511	0.525	0.473	0.522	1.074	0.055	0.008	0.026	0.027
ESO1233807120S1K	0	Esch_coli_WP8-S18-ESBL-07.fa.gz	47916	47869	77410	0.935	10.248	9.397	0.724	0.935	0.724	0.385	0.458	0.429	0.592
ESO1233807120S1K	1	Esch_coli_NCTC9087.fa.gz	45206	18906	32647	0.727	5.305	3.819	0.417	0.743	0.848	0.248	0.073	0.142	0.167
ESO1233822120S1K	0	Esch_coli_AR_0069.fa.gz	45888	45791	93708	0.956	134.085	127.362	0.772	0.956	0.779	2.102	4.596	0.525	0.674
ESO1233822120S1K	1	Esch_coli_NCTC10973.fa.gz	45616	11293	49946	0.874	54.051	46.600	0.308	0.874	0.865	1.729	0.418	0.178	0.206
ESO1233822120S1K	2	Esch_coli_SCU-105.fa.gz	50553	21085	40078	0.755	11.808	8.728	0.157	0.755	0.610	0.699	0.147	0.041	0.068
ESO1233822120S1K	3	Esch_coli_2_HS-C.fa.gz	44403	5250	24153	0.709	29.843	20.623	0.110	0.709	0.557	1.421	0.087	0.022	0.039
ESO1233822220S1K	0	Esch_coli_AR_0069.fa.gz	45888	45853	46148	0.759	4.473	3.360	0.781	0.787	0.927	0.076	0.142	0.340	0.367
ESO1233822220S1K	1	Esch_coli_NCTC9008.fa.gz	46540	12723	11329	0.310	2.959	0.897	0.267	0.523	0.904	0.106	0.011	0.020	0.023
ESO1234703120S1K	0	Esch_coli_BEC1-S17-ESBL-09.fa.gz	49682	49672	6652	0.107	1.789	0.185	0.719	0.630	1.002	0.044	0.031	0.030	0.030
ESO1234704120S1K	0	Esch_coli_AR_0374.fa.gz	47293	47268	44620	0.621	2.674	1.615	0.698	0.775	0.853	0.020	0.037	0.222	0.260
ESO1234704120S1K	1	Esch_coli_WP7-S17-ESBL-04.fa.gz	45767	12407	15280	0.352	2.073	0.685	0.266	0.709	1.027	0.033	0.004	0.046	0.047
ESO1234708120S1K	0	Esch_coli_EcPF15.fa.gz	47184	47161	49569	0.790	3.603	2.805	0.773	0.841	0.944	0.127	0.098	0.407	0.431
ESO1236801120S1K	0	Esch_coli_S50.fa.gz	46646	46629	45301	0.763	4.885	3.628	0.825	0.784	1.057	0.231	0.190	0.366	0.386
ESO1236802120S1K	0	Esch_coli_N3.fa.gz	47412	47358	85761	0.852	20.643	17.399	0.663	0.852	0.818	0.516	0.836	0.335	0.410
ESO1236802120S1K	1	Esch_coli_MS1170.fa.gz	46828	22684	45413	0.694	7.096	4.900	0.264	0.699	0.573	0.139	0.112	0.051	0.090
ESO1236802120S1K	2	Esch_coli_AR_0069.fa.gz	45888	14865	29667	0.562	7.863	4.367	0.211	0.569	0.791	0.167	0.066	0.030	0.038
ESO1236802120S1K	3	Esch_coli_SCU-105.fa.gz	50553	13413	21316	0.462	9.045	4.086	0.228	0.470	1.087	0.438	0.056	0.021	0.023
ESO1236806120S1K	0	Esch_coli_ST540.fa.gz	46341	46312	43891	0.799	5.434	4.214	0.854	0.811	1.443	0.360	0.307	0.311	0.449
ESO1237103220S1K	0	Esch_coli_S50.fa.gz	46646	46616	49088	0.916	6.796	6.070	0.889	0.918	1.074	0.937	1.083	0.639	0.686
ESO1237103220S1K	1	Esch_coli_600468.fa.gz	47174	4299	6395	0.445	6.075	2.664	0.322	0.478	0.979	0.281	0.043	0.032	0.033
ESO1238001120S1K	0	Esch_coli_Quinolone_resistant.fa.gz	44803	44762	75326	0.959	9.556	9.061	0.778	0.959	0.754	0.170	0.270	0.517	0.686
ESO1238001120S1K	1	Esch_coli_EcPF20.fa.gz	47166	14071	32404	0.707	4.424	3.006	0.375	0.743	0.697	0.090	0.029	0.102	0.147
ESO1238001120S1K	2	Esch_coli_EC1722-1.fa.gz	49207	7911	22460	0.527	3.668	1.858	0.209	0.624	0.734	0.051	0.010	0.031	0.043
ESO1238001120S1K	3	Esch_coli_RIVM_C018576.fa.gz	49656	17681	18293	0.352	2.564	0.883	0.275	0.600	0.928	0.036	0.010	0.032	0.035
ESO1238002120S1K	0	Esch_coli_NCTC10973.fa.gz	45616	45571	53498	0.800	3.703	2.922	0.751	0.846	0.915	0.092	0.115	0.393	0.430
ESO1238002120S1K	1	Esch_coli_FDAARGOS_348.fa.gz	50818	17304	17028	0.288	2.733	0.752	0.303	0.545	1.120	0.061	0.012	0.023	0.026
ESO1238004220S1K	0	Esch_coli_2011C-3911.fa.gz	47705	47679	55875	0.756	4.008	2.981	0.749	0.796	0.820	0.028	0.093	0.294	0.359
ESO1238004220S1K	1	Esch_coli_JCC-EE_7.fa.gz	44679	12383	19831	0.422	2.750	1.109	0.296	0.630	0.787	0.097	0.009	0.039	0.050
ESO1238006120S1K	0	Esch_coli_NCTC9087.fa.gz	45206	45196	9073	0.140	2.081	0.288	0.541	0.561	0.961	0.026	0.014	0.023	0.024
ESO1238010120S1K	0	Esch_coli_2011C-3911.fa.gz	47705	47676	51133	0.800	3.900	3.070	0.816	0.839	0.949	0.060	0.087	0.436	0.459
ESO1238010120S1K	1	Esch_coli_N18-04097.fa.gz	46481	12368	12985	0.289	2.235	0.616	0.238	0.629	0.932	0.047	0.005	0.025	0.027
ESO1239204120S1K	0	Esch_coli_CT29.fa.gz	44924	44905	22803	0.290	2.429	0.686	0.556	0.584	0.961	0.039	0.022	0.053	0.055
ESO1241101120S2K	0	Esch_coli_HS30-1.fa.gz	43127	43062	79793	0.934	8.355	7.727	0.715	0.935	0.814	0.277	0.460	0.475	0.583
ESO1241101120S2K	1	Esch_coli_LD22-1.fa.gz	46889	14337	39563	0.740	4.958	3.595	0.392	0.761	0.767	0.166	0.072	0.129	0.168
ESO1241101120S2K	2	Esch_coli_A27.fa.gz	46980	6507	28954	0.522	3.956	1.971	0.164	0.606	0.725	0.098	0.018	0.023	0.032
ESO1241101120S2K	3	Esch_coli_11368.fa.gz	52803	10872	25560	0.352	3.058	0.889	0.172	0.598	0.950	0.103	0.016	0.021	0.022
ESO1241104120S1K	0	Esch_coli_NCTC9008.fa.gz	46540	46494	69593	0.866	6.786	5.794	0.712	0.869	0.867	0.269	0.224	0.404	0.466
ESO1241104120S1K	1	Esch_fergusonii_FDAARGOS_1438.fa.gz	44928	35099	29306	0.400	2.886	1.152	0.367	0.585	0.960	0.045	0.033	0.048	0.050
ESO1241105120S1K	0	Esch_coli_SA31-1.fa.gz	47640	47620	20287	0.267	2.449	0.641	0.609	0.564	1.213	0.069	0.042	0.043	0.052
ESO1241108120S1K	0	Esch_coli_CPww7.fa.gz	47344	47304	61729	0.908	6.827	6.067	0.775	0.910	0.719	0.222	0.298	0.420	0.584
ESO1241108120S1K	1	Esch_coli_BE311.fa.gz	47354	14278	18766	0.560	4.205	2.298	0.396	0.623	3.064	0.162	0.034	0.028	0.086
ESO1241108220S1K	0	Esch_coli_VR50.fa.gz	48478	48459	30501	0.375	2.219	0.810	0.571	0.676	0.968	0.059	0.034	0.095	0.098
ESO1241110120S1K	0	Esch_coli_NCTC10973.fa.gz	45616	45577	58837	0.955	14.974	14.108	0.823	0.955	0.835	0.227	0.390	0.599	0.718
ESO1241110120S1K	1	Esch_coli_NCTC9008.fa.gz	46540	9948	15302	0.599	7.599	4.494	0.324	0.606	0.952	0.247	0.027	0.068	0.071
ESO1242101120S1K	0	Esch_coli_QA-1986_83.fa.gz	47143	47120	51456	0.843	5.473	4.559	0.817	0.852	0.933	0.325	0.526	0.466	0.500
ESO1242101120S1K	1	Esch_coli_EC21Z-014.fa.gz	47495	8727	11742	0.469	3.844	1.680	0.324	0.577	1.022	0.319	0.038	0.049	0.051
ESO1242103120S1K	0	Esch_coli_U1.fa.gz	51721	51710	6848	0.094	1.617	0.147	0.623	0.684	1.014	0.048	0.030	0.027	0.027
ESO1242206120S1K	0	Esch_coli_STEC299.fa.gz	47757	47733	43501	0.701	3.324	2.271	0.749	0.781	0.950	0.092	0.069	0.304	0.321
ESO1242207120S1K	0	Esch_coli_2018-18_25PC.fa.gz	45938	45922	11438	0.182	1.753	0.312	0.642	0.678	1.038	0.022	0.014	0.052	0.054
ESO1242208120S1K	0	Esch_coli_WY517-2.fa.gz	46953	46914	73137	0.914	6.854	6.141	0.740	0.916	0.803	0.124	0.160	0.455	0.567
ESO1242208120S1K	1	Esch_coli_N18-04097.fa.gz	46481	12708	30271	0.694	3.911	2.633	0.333	0.748	0.886	0.092	0.019	0.115	0.129
ESO1242209120S1K	0	Esch_coli_NCTC9087.fa.gz	45206	45173	66090	0.909	5.446	4.888	0.742	0.915	0.867	0.092	0.127	0.490	0.565
ESO1242209120S1K	1	Esch_coli_BEC1-S17-ESBL-07.fa.gz	45888	12526	25047	0.711	3.356	2.353	0.385	0.786	0.784	0.048	0.017	0.133	0.169
ESO1242209120S1K	2	Esch_coli_VCSW8.fa.gz	46034	4455	16137	0.507	2.458	1.244	0.116	0.713	0.975	0.031	0.003	0.029	0.030
ESO1242704120S1K	0	Esch_coli_H14.fa.gz	46582	46562	37681	0.633	2.700	1.686	0.776	0.777	0.882	0.058	0.045	0.262	0.297
ESO1242705120S1K	0	Esch_coli_ML35.fa.gz	47425	47348	65340	0.877	5.516	4.708	0.761	0.885	0.917	0.329	0.321	0.480	0.523
ESO1242705120S1K	1	Esch_coli_AR_0374.fa.gz	47293	14737	23805	0.521	3.089	1.530	0.331	0.665	0.800	0.092	0.033	0.061	0.076
ESO1242801120S1K	0	Esch_coli_BL21.fa.gz	44349	44326	18667	0.237	2.044	0.475	0.524	0.626	0.980	0.027	0.014	0.048	0.049
ESO1242802120S1K	0	Esch_coli_AW1_7.fa.gz	48149	48119	49505	0.734	4.183	2.999	0.755	0.773	1.011	0.110	0.123	0.327	0.331
