ESO1212206220S1K	0	Ente_sp._HK169	44921	44849	86146	0.79	6.356	4.993	0.522	0.795	0.739	0.188	0.194	0.193	0.261
ESO1212206220S1K	1	Ente_asburiae_L1	44991	21170	50734	0.586	4.039	2.357	0.243	0.647	0.755	0.183	0.043	0.045	0.06
ESO1212704120S1K	0	Ente_sp._HK169	44921	44855	102032	0.787	7.374	5.771	0.535	0.789	0.819	0.386	0.206	0.215	0.262
ESO1213402120S1K	0	Ente_roggenkampii_na	47094	47054	32319	0.258	2.308	0.581	0.337	0.586	0.89	0.053	0.018	0.027	0.03
ESO1213405120S1K	0	Ente_hormaechei_Eh27	45153	44773	151588	0.729	5.641	4.095	0.271	0.741	0.789	0.159	0.204	0.085	0.108
ESO1213405120S1K	1	Ente_roggenkampii_13840-yvys	46380	40873	118967	0.654	4.39	2.839	0.237	0.695	0.765	0.271	0.13	0.057	0.075
ESO1213405120S1K	2	Ente_kobei_SG_H2a	45320	36245	92241	0.551	3.296	1.809	0.174	0.658	0.892	0.115	0.073	0.037	0.041
ESO1213405120S1K	3	Ente_asburiae_CAV1043_GCF_001022095.1	46394	30600	72286	0.482	3.558	1.701	0.168	0.59	0.834	0.207	0.058	0.023	0.028
ESO1234704120S1K	0	Ente_sp._JBIWA005	46299	46270	36868	0.34	2.303	0.774	0.404	0.631	0.875	0.042	0.017	0.048	0.055
ESO1238002120S1K	0	Ente_cloacae_ECNIH7	50480	50432	28446	0.229	2.317	0.523	0.348	0.563	0.843	0.065	0.023	0.021	0.025
ESO1238105120S1K	0	Ente_kobei_STW0522-51	46187	46159	19120	0.237	2.167	0.507	0.38	0.597	0.907	0.034	0.013	0.029	0.032
ESO1239204120S1K	0	Ente_asburiae_MP4m4	49468	49445	19214	0.187	2.466	0.456	0.422	0.511	0.92	0.037	0.016	0.019	0.021
ESO1241101120S2K	0	Ente_roggenkampii_RHBSTW-00925	45863	45794	44655	0.432	3.06	1.281	0.407	0.599	0.867	0.204	0.083	0.055	0.063
ESO1241105120S1K	0	Ente_roggenkampii_RHBSTW-00925	45863	45834	27011	0.265	2.536	0.645	0.442	0.558	0.968	0.094	0.041	0.035	0.037
ESO1242705120S1K	0	Ente_asburiae_R_A5_MM	47765	47729	23416	0.232	2.513	0.578	0.354	0.529	0.833	0.11	0.039	0.019	0.023
ESO1247211120S1K	0	Ente_asburiae_JBIWA007	46196	46170	14537	0.208	2.25	0.465	0.423	0.56	0.961	0.027	0.011	0.027	0.028
ESO1256808120S1K	0	Ente_roggenkampii_Ed-982	47240	47218	19073	0.199	2.076	0.407	0.496	0.596	0.955	0.202	0.1	0.034	0.035
ESO1356602120S1K	0	Ente_asburiae_JBIWA007	46196	46140	60681	0.399	3.511	1.394	0.315	0.531	0.755	0.164	0.052	0.027	0.035
ESO1357104120S1K	0	Ente_mori_LgD10	47044	46991	61667	0.535	3.592	1.903	0.385	0.628	0.783	0.174	0.125	0.064	0.081
