ESC1212206001S1K	ESO1241101120S2K	na	NZ_CP047876.1	4775730	468843	9.8172	466830	99.5706	463882	99.3685	2013	0.4294	465878	99.3676	5544	1.1825	2579	46.5188	602	10.8586	2108	38.0231	2606	47.0058	77244	73.7326	45921	100.0000	0.9895
ESC1212206001S1K	ESO1247108120S1K	na	NZ_CP047876.1	4775730	694530	14.5429	691445	99.5558	688106	99.5171	3085	0.4442	691174	99.5168	7074	1.0185	3718	52.5587	704	9.9519	3157	44.6282	2980	42.1261	77244	42.6519	31232	79.5242	0.9874
ESC1212206001S1K	ESO1350507120S1K	na	NZ_CP047876.1	4775730	1550460	32.4654	1548562	99.8776	1543602	99.6797	1898	0.1224	1545482	99.6789	8151	0.5257	3173	38.9277	1335	16.3784	4611	56.5697	2064	25.3220	77244	100.0000	135738	51.0255	0.9769
ESC1212206001S1K	EST1212206101S1K	na	NZ_CP062871.1	4987664	2767644	55.4898	2762272	99.8059	2761484	99.9715	5372	0.1941	2766855	99.9715	9280	0.3353	8491	91.4978	3588	38.6638	757	8.1573	4068	43.8362	257810	82.8218	221175	89.5983	0.9736
ESC1212206001S1K	EST1212206101S1K	na	NZ_CP047876.1	4775730	1568647	32.8462	1563575	99.6767	1561363	99.8585	5072	0.3233	1566427	99.8585	9814	0.6256	7594	77.3793	2845	28.9892	2862	29.1624	2358	24.0269	77244	87.3790	52624	100.0000	0.9947
ESC1212206001S1K	EST1212206201S1K	na	NZ_CP062871.1	4987664	3482125	69.8147	3479915	99.9365	3479735	99.9948	2210	0.0635	3481941	99.9947	7643	0.2195	7459	97.5926	5826	76.2266	463	6.0578	923	12.0764	257810	54.8066	141460	100.0000	0.9670
ESC1212206001S1K	EST1357108101S1K	na	NZ_CP062871.1	4987664	1235907	24.7793	1233924	99.8396	1230629	99.7330	1983	0.1604	1232600	99.7324	5817	0.4707	2510	43.1494	552	9.4894	1638	28.1588	3566	61.3031	257810	73.3102	202053	79.0753	0.9671
ESC1212206001S1K	stools_11036150	na	NZ_CP047876.1	4775730	1394518	29.2001	1387869	99.5232	1383498	99.6851	6649	0.4768	1390109	99.6838	11762	0.8434	7353	62.5149	785	6.6740	4569	38.8454	5976	50.8077	77244	42.6519	45132	68.2332	0.9838
ESC1212206001S1K	stools_11051101	na	NZ_CP047876.1	4775730	1158159	24.2509	1152008	99.4689	1147541	99.6122	6151	0.5311	1153661	99.6116	11364	0.9812	6866	60.4189	839	7.3830	3874	34.0901	6260	55.0862	77244	42.6519	28111	100.0000	0.9865
ESC1212206001S1K	stools_11051150	na	NZ_CP047876.1	4775730	1244986	26.0690	1240028	99.6018	1235826	99.6611	4958	0.3982	1240738	99.6588	9705	0.7795	5457	56.2287	633	6.5224	4870	50.1803	3661	37.7228	77244	42.6519	22678	100.0000	0.9858
ESC1212206001S1K	stools_11051501	na	NZ_CP047876.1	4775730	1261910	26.4234	1255932	99.5263	1251786	99.6699	5978	0.4737	1257708	99.6670	10801	0.8559	6599	61.0962	751	6.9531	4694	43.4589	4724	43.7367	77244	42.6519	28469	100.0000	0.9864
ESC1212206001S1K	stools_12080501	na	NZ_CP062871.1	4987664	500860	10.0420	500505	99.9291	498284	99.5562	355	0.0709	498638	99.5564	2808	0.5606	586	20.8689	233	8.2977	474	16.8803	2084	74.2165	257810	53.4110	197207	79.8014	0.9619
ESC1232905001S1K	ESO1256804120S1K	na	NZ_CP098223.1	4841244	117922	2.4358	117787	99.8855	117381	99.6553	135	0.1145	117515	99.6549	587	0.4978	180	30.6644	49	8.3475	273	46.5077	258	43.9523	52842	69.5129	45049	100.0000	0.9983
ESC1232905001S1K	EST1232905101S1K	na	NZ_CP098223.1	4841244	1290709	26.6607	1288599	99.8365	1286954	99.8723	2110	0.1635	1289060	99.8722	4082	0.3163	2433	59.6031	369	9.0397	2398	58.7457	1228	30.0833	52842	100.0000	55286	89.2197	0.9970
