ESO1234704120S1K	stools_11034101	na	NZ_CP020847.1	5554150	550310	9.9081	543501	98.7627	531046	97.7084	6809	1.2373	537657	97.7008	21442	3.8963	8789	40.9896	2428	11.3236	9491	44.2636	8741	40.7658	135471	87.1057	123522	90.2787	0.9888
ESO1238002120S1K	stools_11013150	na	NZ_CP063912.1	5510850	316055	5.7351	311162	98.4519	302235	97.1311	4893	1.5481	306957	97.1214	15065	4.7666	5967	39.6084	1425	9.4590	7796	51.7491	5120	33.9861	201668	92.9815	144724	75.3344	0.9731
ESO1238002120S1K	stools_11014101	na	NZ_CP063912.1	5510850	450808	8.1804	440298	97.6686	430236	97.7147	10510	2.3314	440459	97.7043	22270	4.9400	11921	53.5294	2150	9.6542	8446	37.9255	9597	43.0938	201668	65.6073	92434	81.2807	0.9675
ESO1238002120S1K	stools_11022501	na	NZ_CP063912.1	5510850	634571	11.5149	622181	98.0475	608642	97.8239	12390	1.9525	620449	97.7746	27230	4.2911	13108	48.1381	1812	6.6544	14596	53.6026	9173	33.6871	201668	76.0572	150509	82.2330	0.9740
ESO1238002120S1K	stools_11026150	na	NZ_CP063912.1	5510850	285072	5.1729	280342	98.3408	271779	96.9455	4730	1.6592	276303	96.9239	15041	5.2762	6272	41.6994	1916	12.7385	6590	43.8136	5945	39.5253	201668	59.3907	156082	56.3287	0.9668
ESO1238002120S1K	stools_11036150	na	NZ_CP063912.1	5510850	403787	7.3271	391130	96.8654	382983	97.9171	12657	3.1346	395221	97.8786	22336	5.5316	13770	61.6494	2060	9.2228	5815	26.0342	12299	55.0636	201668	93.3872	172152	85.5314	0.9809
ESO1238002120S1K	stools_11042101	na	NZ_CP063912.1	5510850	532346	9.6600	511470	96.0785	505746	98.8809	20876	3.9215	526260	98.8568	26919	5.0567	20833	77.3914	627	2.3292	6025	22.3820	18082	67.1719	201668	69.1076	74341	84.2456	0.9659
ESO1238002120S1K	stools_11054102	na	NZ_CP063912.1	5510850	431242	7.8253	417884	96.9024	408636	97.7869	13358	3.0976	421637	97.7727	24740	5.7369	15135	61.1762	2828	11.4309	6327	25.5740	12946	52.3282	201668	93.3872	151583	92.6133	0.9806
ESO1238002120S1K	stools_12090501	na	NZ_CP063912.1	5510850	352049	6.3883	344727	97.9202	336746	97.6848	7322	2.0798	343875	97.6782	17429	4.9507	9255	53.1012	2466	14.1488	5909	33.9033	7180	41.1957	201668	100.0000	324895	53.0104	0.9624
ESO1238002120S1K	stools_12119101	na	NZ_CP063912.1	5510850	425942	7.7292	419399	98.4639	409950	97.7470	6543	1.5361	416299	97.7361	17465	4.1003	7822	44.7867	1766	10.1117	9326	53.3982	4825	27.6267	201668	92.9815	140053	64.1036	0.9632
ESO1238105120S1K	stools_11034101	na	NZ_CP020847.1	5554150	249875	4.4989	248112	99.2944	243634	98.1952	1763	0.7056	245350	98.1891	6852	2.7422	2327	33.9609	621	9.0630	1554	22.6795	4626	67.5131	126053	100.0000	123522	81.9077	0.9838
ESO1241101120S2K	stools_11006101	na	NZ_CP058758.1	5117945	934047	18.2504	920095	98.5063	901219	97.9485	13952	1.4937	914790	97.9383	34874	3.7336	15617	44.7812	2568	7.3637	23978	68.7561	7465	21.4056	100867	62.2850	144228	47.6877	0.9751
ESO1241101120S2K	stools_11008150	na	NZ_CP058758.1	5117945	456684	8.9232	446469	97.7632	433757	97.1528	10215	2.2368	443515	97.1164	25176	5.5128	12007	47.6922	2828	11.2329	11764	46.7270	9392	37.3054	100867	88.7119	147821	63.5600	0.9788
ESO1241101120S2K	stools_11014101	na	NZ_CP058758.1	5117945	1341873	26.2190	1320314	98.3934	1301197	98.5521	21559	1.6066	1322391	98.5481	41726	3.1095	22244	53.3097	2097	5.0256	28248	67.6988	9516	22.8059	100867	62.2850	62241	82.7847	0.9844
ESO1350804120S1K	stools_12088501	na	NZ_CP050845.1	5126042	205198	4.0030	203066	98.9610	197959	97.4851	2132	1.0390	200020	97.4766	8510	4.1472	3332	39.1539	1302	15.2996	1454	17.0858	5483	64.4301	153284	68.9152	94635	90.8247	0.9804
