ESC1232905001S1K	stools_11014150	na	NZ_CP072258.1	5485670	2424899	44.2042	2415089	99.5954	2401325	99.4301	9810	0.4046	2411025	99.4279	27374	1.1289	13500	49.3169	4027	14.7110	9799	35.7967	13124	47.9433	697669	74.4149	462128	77.9321	0.8981
ESC1232905001S1K	stools_11033150	na	NZ_CP072258.1	5485670	1636976	29.8409	1632858	99.7484	1623285	99.4137	4118	0.2516	1627363	99.4128	16506	1.0083	6893	41.7606	2907	17.6118	6338	38.3982	7040	42.6512	697669	73.3580	534169	83.8774	0.9226
ESC1232905001S1K	stools_11042150	na	NZ_CP072258.1	5485670	2541603	46.3317	2529370	99.5187	2518141	99.5561	12233	0.4813	2530280	99.5545	27958	1.1000	16635	59.5000	4936	17.6551	9894	35.3888	12532	44.8244	697669	72.0724	518253	81.7334	0.9093
ESC1232905001S1K	stools_11045501	na	NZ_CP072258.1	5485670	1392113	25.3773	1374478	98.7332	1355493	98.6187	17635	1.2668	1372945	98.6231	39113	2.8096	19945	50.9933	2638	6.7446	4805	12.2849	31441	80.3850	697669	73.1654	753421	55.9476	0.8555
ESC1232905001S1K	stools_11052150	na	NZ_CP072258.1	5485670	1816850	33.1199	1810671	99.6599	1802077	99.5254	6179	0.3401	1808194	99.5236	18172	1.0002	9516	52.3663	3533	19.4420	6714	36.9470	7706	42.4059	697669	78.3503	611787	85.0206	0.9118
ESC1232905001S1K	stools_11104501	na	NZ_CP072258.1	5485670	2457708	44.8023	2443451	99.4199	2433431	99.5899	14257	0.5801	2447585	99.5881	28656	1.1660	18533	64.6741	4649	16.2235	8365	29.1911	15192	53.0151	697669	70.2739	728938	72.3805	0.8806
ESC1232905001S1K	stools_12058101	na	NZ_CP072258.1	5485670	2167309	39.5086	2157364	99.5411	2148203	99.5754	9945	0.4589	2158105	99.5753	22695	1.0472	13491	59.4448	3697	16.2899	7332	32.3067	11561	50.9407	697669	76.5625	594253	72.8691	0.8943
ESC1232905001S1K	stools_12064501	na	NZ_CP072258.1	5485670	2024106	36.8981	2016497	99.6241	2006130	99.4859	7609	0.3759	2013660	99.4839	20904	1.0328	10458	50.0287	3044	14.5618	8403	40.1980	9232	44.1638	697669	82.2694	677094	85.1415	0.9223
ESC1232905001S1K	stools_12070150	na	NZ_CP072258.1	5485670	2227059	40.5978	2219492	99.6602	2206866	99.4311	7567	0.3398	2214356	99.4296	24074	1.0810	11371	47.2335	4116	17.0973	8783	36.4833	10957	45.5138	697669	51.6986	425314	63.8063	0.8877
ESC1232905001S1K	stools_12070501	na	NZ_CP072258.1	5485670	2419545	44.1066	2411788	99.6794	2397831	99.4213	7757	0.3206	2405521	99.4204	25978	1.0737	11954	46.0159	4443	17.1029	9532	36.6926	11696	45.0227	697669	49.4597	379282	67.0164	0.8865
ESC1232905001S1K	stools_12071150	na	NZ_CP072258.1	5485670	1972240	35.9526	1966479	99.7079	1963403	99.8436	5761	0.2921	1969085	99.8400	14996	0.7604	11841	78.9611	6312	42.0912	4827	32.1886	3683	24.5599	697669	78.4819	680260	85.6955	0.9265
ESC1232905001S1K	stools_12075101	na	NZ_CP072258.1	5485670	2556002	46.5942	2537259	99.2667	2529569	99.6969	18743	0.7333	2548192	99.6944	29715	1.1626	21905	73.7170	3485	11.7281	9007	30.3113	14264	48.0027	697669	55.7261	310752	82.1134	0.8986
ESC1232905001S1K	stools_12090150	na	NZ_CP072258.1	5485670	2379367	43.3742	2352242	98.8600	2342858	99.6011	27125	1.1400	2369850	99.6000	40260	1.6920	30743	76.3612	4054	10.0695	7963	19.7789	27914	69.3343	697669	68.3820	547265	80.8765	0.9012
ESC1232905001S1K	stools_12092101	na	NZ_CP072258.1	5485670	1754066	31.9754	1748480	99.6815	1739933	99.5112	5586	0.3185	1745454	99.5090	17171	0.9789	8559	49.8457	3156	18.3798	6733	39.2115	6858	39.9394	697669	78.8741	603550	92.9656	0.9274
ESC1232905001S1K	stools_12103101	na	NZ_CP072258.1	5485670	2405489	43.8504	2397961	99.6870	2386203	99.5097	7528	0.3130	2393666	99.5085	23262	0.9670	11439	49.1746	4092	17.5909	8623	37.0690	10418	44.7855	697669	73.4967	821813	64.7976	0.8730
ESC1232905001S1K	stools_12103150	na	NZ_CP072258.1	5485670	1271219	23.1735	1267387	99.6986	1260840	99.4834	3832	0.3014	1264639	99.4824	12750	1.0030	6170	48.3922	2504	19.6392	5097	39.9765	4757	37.3098	697669	59.2695	471583	76.8213	0.9092
ESC1232905001S1K	stools_12114101	na	NZ_CP072258.1	5485670	1933347	35.2436	1919426	99.2800	1907272	99.3668	13921	0.7200	1921086	99.3658	29228	1.5118	16967	58.0505	3333	11.4034	8044	27.5216	17579	60.1444	697669	84.1372	702589	85.2096	0.9200
ESC1232905001S1K	stools_12117101	na	NZ_CP072258.1	5485670	1704473	31.0714	1697661	99.6003	1688948	99.4868	6812	0.3997	1695701	99.4854	17956	1.0535	9184	51.1472	2560	14.2571	6620	36.8679	8687	48.3794	697669	51.5352	429206	73.5761	0.8810
ESC1358302001S1K	stools_11001150	na	NZ_LT622246.1	6475296	1422446	21.9673	1409669	99.1018	1392713	98.7972	12777	0.8982	1405375	98.7999	33398	2.3479	16327	48.8862	4131	12.3690	14443	43.2451	13236	39.6311	207686	55.8694	345888	34.9917	0.9514
ESC1358302001S1K	stools_11002150	na	NZ_LT622246.1	6475296	3067214	47.3679	3038260	99.0560	3008458	99.0191	28954	0.9440	3037181	99.0208	66050	2.1534	36017	54.5299	8530	12.9145	30985	46.9114	23520	35.6094	207686	82.5713	421772	38.8755	0.9506
ESC1358302001S1K	stools_11007150	na	NZ_LT622246.1	6475296	2509367	38.7529	2476510	98.6906	2453321	99.0636	32857	1.3094	2485980	99.0680	61538	2.4523	38151	61.9958	7527	12.2315	23457	38.1179	26870	43.6641	207686	86.4117	551986	31.5090	0.9346
ESC1358302001S1K	stools_11015150	na	NZ_LT622246.1	6475296	1622121	25.0509	1608355	99.1514	1583427	98.4501	13766	0.8486	1597023	98.4528	44039	2.7149	18941	43.0096	5843	13.2678	16806	38.1616	19472	44.2154	207686	86.2292	1065632	22.8694	0.8522
ESC1358302001S1K	stools_11017501	na	NZ_LT622246.1	6475296	1960014	30.2691	1943182	99.1412	1912651	98.4288	16832	0.8588	1929286	98.4323	53810	2.7454	23082	42.8954	6794	12.6259	19847	36.8835	25178	46.7906	207686	82.0128	1089921	15.8120	0.8461
ESC1358302001S1K	stools_11020501	na	NZ_LT622246.1	6475296	1837420	28.3758	1814632	98.7598	1797033	99.0302	22788	1.2402	1819672	99.0341	43665	2.3764	25917	59.3542	4353	9.9691	17121	39.2099	19695	45.1048	207686	69.6046	417038	34.3146	0.9475
ESC1358302001S1K	stools_11021101	na	NZ_LT622246.1	6475296	699311	10.7997	694347	99.2902	686886	98.9255	4964	0.7098	691790	98.9245	13374	1.9125	5853	43.7640	1001	7.4847	8335	62.3224	3750	28.0395	207686	79.2658	653911	31.6919	0.9161
ESC1358302001S1K	stools_11023150	na	NZ_LT622246.1	6475296	2143362	33.1006	2123654	99.0805	2101973	98.9791	19708	0.9195	2121513	98.9806	46021	2.1471	24172	52.5238	5482	11.9120	22879	49.7143	16296	35.4099	207686	75.8626	437012	35.9201	0.9489
ESC1358302001S1K	stools_11027150	na	NZ_LT622246.1	6475296	2150561	33.2118	2114922	98.3428	2088922	98.7706	35639	1.6572	2124312	98.7794	67320	3.1303	41071	61.0086	7926	11.7736	18876	28.0392	35823	53.2130	207686	83.3609	440096	30.8637	0.9384
ESC1358302001S1K	stools_11027501	na	NZ_LT622246.1	6475296	2187364	33.7801	2169802	99.1971	2149195	99.0503	17562	0.8029	2166657	99.0533	42829	1.9580	22122	51.6519	5364	12.5242	22993	53.6856	12829	29.9540	207686	68.1779	505815	29.9042	0.9316
ESC1358302001S1K	stools_11033150	na	NZ_LT622246.1	6475296	2103002	32.4773	2089108	99.3393	2068741	99.0251	13894	0.6607	2082544	99.0272	38709	1.8407	18251	47.1492	4703	12.1496	23576	60.9057	9594	24.7849	207686	69.5916	550306	28.8498	0.9272
ESC1358302001S1K	stools_11042150	na	NZ_LT622246.1	6475296	3070558	47.4196	3030513	98.6958	3004708	99.1485	40045	1.3042	3044492	99.1511	72515	2.3616	46449	64.0543	8849	12.2030	29470	40.6399	30198	41.6438	207686	50.2311	325355	30.9195	0.9491
ESC1358302001S1K	stools_11045501	na	NZ_LT622246.1	6475296	2910058	44.9409	2852168	98.0107	2826864	99.1128	57890	1.9893	2884232	99.1125	89600	3.0790	63774	71.1763	8020	8.9509	27764	30.9866	50787	56.6819	207686	61.2699	304459	37.8291	0.9539
